Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-04-16,88.95,89.18,88.59,88.72,2930566.0,0.0,1.0,88.95,89.18,88.59,88.72,2930566.0
2015-04-15,89.15,89.57,88.66,89.25,2670317.0,0.0,1.0,89.15,89.57,88.66,89.25,2670317.0
2015-04-14,88.01,89.47,88.005,89.12,3446956.0,0.0,1.0,88.01,89.47,88.005,89.12,3446956.0
2015-04-13,88.63,89.43,88.25,88.25,3485733.0,0.0,1.0,88.63,89.43,88.25,88.25,3485733.0
2015-04-10,89.48,89.48,88.32,88.57,2574853.0,0.0,1.0,89.48,89.48,88.32,88.57,2574853.0
2015-04-09,89.1,89.7,88.14,89.06,3464313.0,0.0,1.0,89.1,89.7,88.14,89.06,3464313.0
2015-04-08,88.4,89.69,88.28,89.32,3646036.0,0.0,1.0,88.4,89.69,88.28,89.32,3646036.0
2015-04-07,87.46,88.51,87.27,87.92,4052226.0,0.16,1.0,87.46,88.51,87.27,87.92,4052226.0
2015-04-06,86.35,87.659,86.22,87.34,5853390.0,0.0,1.0,86.193142597639,87.49976475931,86.063378746594,87.181344232516,5853390.0
2015-04-02,86.92,87.865,86.67,87.03,4597985.0,0.0,1.0,86.762107175295,87.705390554042,86.512561307902,86.871907356948,4597985.0
2015-04-01,86.73,86.74,85.37,86.74,4725915.0,0.0,1.0,86.572452316076,86.582434150772,85.214922797457,86.582434150772,4725915.0
2015-03-31,87.33,88.26,86.39,86.39,5976728.0,0.0,1.0,87.17136239782,88.099673024523,86.233069936421,86.233069936421,5976728.0
2015-03-30,87.64,88.29,87.48,87.67,3437886.0,0.0,1.0,87.480799273388,88.12961852861,87.321089918256,87.510744777475,3437886.0
2015-03-27,87.9,88.32,86.87,87.25,4868465.0,0.0,1.0,87.740326975477,88.159564032698,86.712198001817,87.091507720254,4868465.0
2015-03-26,86.71,88.3,86.561,87.93,3969545.0,0.0,1.0,86.552488646685,88.139600363306,86.403759309718,87.770272479564,3969545.0
2015-03-25,89.57,89.62,87.37,87.37,3801628.0,0.0,1.0,89.407293369664,89.457202543143,87.211289736603,87.211289736603,3801628.0
2015-03-24,89.4,89.94,89.04,89.49,4013073.0,0.0,1.0,89.237602179837,89.776621253406,88.87825613079,89.327438692098,4013073.0
2015-03-23,89.94,90.65,89.32,89.33,3391303.0,0.0,1.0,89.776621253406,90.485331516803,89.157747502271,89.167729336966,3391303.0
2015-03-20,89.57,90.36,89.38,89.82,4299840.0,0.0,1.0,89.407293369664,90.195858310627,89.217638510445,89.656839237057,4299840.0
